Id,title,profile,weights
4149,软件测试工程师 Testing Engineer,"['功能测试', 'web端测试', '自动化测试', '性能测试', '测试', '本科']","{'功能测试': 0.7012691643086986, 'web端测试': 0.4636063719921583, '自动化测试': 0.35320549992721173, '性能测试': 0.32794264705831805, '测试': 0.24198407327996, '本科': 0.04933451508263744}"
4093,软件测试工程师（web方向）,"['功能测试', '安全测试', 'web端测试', '测试', '本科']","{'功能测试': 0.6987372702874839, '安全测试': 0.48768224484621026, 'web端测试': 0.4619325465037653, '测试': 0.2411104029982064, '本科': 0.04915639551010442}"
5346,软件测试工程师（亿力吉奥）,"['安全测试', '系统测试', '硬件测试', '性能测试', 'Oracle', '测试', 'SQL', '大专']","{'安全测试': 0.5079483596102959, '系统测试': 0.45971344859169627, '硬件测试': 0.4290126169991805, '性能测试': 0.3403374038229571, 'Oracle': 0.3264841790108419, '测试': 0.2511299826519982, 'SQL': 0.21528781739858321, '大专': 0.12150556989817829}"
3986,软件测试工程师（功能测试）,"['功能测试', '测试', '软件测试', '大专']","{'功能测试': 0.7517231029018197, '测试': 0.518788013724095, '软件测试': 0.38732430865404577, '大专': 0.12550399716954813}"
4146,软件测试工程师（欢迎应届生）,"['功能测试', '安全测试', '自动化测试', '性能测试', '测试', '本科']","{'功能测试': 0.6927894200888257, '安全测试': 0.48353095499774235, '自动化测试': 0.3489345402887859, '性能测试': 0.3239771657461832, '测试': 0.2390580027336815, '本科': 0.048737962303185604}"
5123,软件测试工程师（物联网）,"['测试', '测试工程师', '软件测试', '测试开发', '自动化测试', '性能测试', '本科']","{'测试': 0.520713394713777, '测试工程师': 0.39499660992381697, '软件测试': 0.388761787626181, '测试开发': 0.3872564743629711, '自动化测试': 0.3800226031526729, '性能测试': 0.3528416699217962, '本科': 0.053080234738253795}"
5413,软件测试工程师（面向20-21届）,"['硬件测试', '以内本科', '软件测试', 'Oracle', 'MySQL', '测试', 'SQL']","{'硬件测试': 0.48518272177584554, '以内本科': 0.45825144501526754, '软件测试': 0.4240808337143783, 'Oracle': 0.3692303589978923, 'MySQL': 0.31382448272837987, '测试': 0.2840101285479213, 'SQL': 0.2434751918049659}"
5192,软件测试经理,"['测试', '测试工程师', '测试开发', '本科']","{'测试': 0.6837597457507337, '测试工程师': 0.5186783829948691, '测试开发': 0.5085146476715839, '本科': 0.0697007762378912}"
630,软件研发工程师（芯片驱动开发）,"['应届本科', '嵌入式技术', 'C++', 'C#', '后端开发']","{'应届本科': 0.6122780066426872, '嵌入式技术': 0.6092510749931859, 'C++': 0.37809265495594596, 'C#': 0.3048110824854772, '后端开发': 0.13440579773097713}"
3015,软件自动化测试工程师,"['Appium', 'Ruby', '测试开发', '性能测试', '后端开发', '本科']","{'Appium': 0.6777661964128756, 'Ruby': 0.5108024321029435, '测试开发': 0.3829506666825271, '性能测试': 0.3489185118265594, '后端开发': 0.09253816572170265, '本科': 0.05249004891168574}"
4324,软件自动化测试工程师（海外项目）,"['性能测试', '测试开发', 'C/C++', '测试', 'Java', 'Python', '本科']","{'性能测试': 0.7222752481991909, '测试开发': 0.396361583652028, 'C/C++': 0.39484155895764284, '测试': 0.26647816036786054, 'Java': 0.22105029009367086, 'Python': 0.2061327361067279, '本科': 0.05432824831678884}"
797,软件运维工程师,"['数据库运维', 'Delphi', '运维开发工程师', 'Apache', '运维/技术支持', 'Tomcat', '应用运维', '系统运维', 'SQL', 'Java']","{'数据库运维': 0.5001162171625263, 'Delphi': 0.44969812937310694, '运维开发工程师': 0.355832926561575, 'Apache': 0.27888593494839986, '运维/技术支持': 0.273033694706284, 'Tomcat': 0.2576408187612227, '应用运维': 0.22881299239408606, '系统运维': 0.17115733965981272, 'SQL': 0.16780254620202625, 'Java': 0.16237049918347804}"
5893,软件运维工程师（需出差）,"['运维工程师', '产品', '实施运维', '技术支持', '项目实施', '运维/技术支持', '本科']","{'运维工程师': 0.47237146560302584, '产品': 0.4587511173488671, '实施运维': 0.4587511173488671, '技术支持': 0.39963942596228513, '项目实施': 0.38787750889445477, '运维/技术支持': 0.2117580388570089, '本科': 0.03095033822403813}"
3732,软件项目助理,"['项目助理', 'IT项目管理', '项目专员', '物联网', '人工智能', '大数据', '本科']","{'项目助理': 0.5403996333500967, 'IT项目管理': 0.49240316785657867, '项目专员': 0.49240316785657867, '物联网': 0.30966358871846467, '人工智能': 0.2727449311797028, '大数据': 0.22729171703137904, '本科': 0.0332207247272148}"
3640,软件项目经理,"['人工智能', '项目经理', '项目管理', '需求分析工程师', '项目专员', '工程管理', '技术管理', '需求分析', '物联网', 'U3D开发']","{'人工智能': 0.5172531233107454, '项目经理': 0.4511767232899627, '项目管理': 0.38759558625909524, '需求分析工程师': 0.26680823350780014, '项目专员': 0.26680823350780014, '工程管理': 0.26680823350780014, '技术管理': 0.23242905629803998, '需求分析': 0.1735746744516708, '物联网': 0.16779094953289234, 'U3D开发': 0.14112001878958053}"
4380,轻工业产品测试工程师,"['稳定性测试', '性能测试', '安全测试', '硬件测试', '测试', '本科']","{'稳定性测试': 0.6455037480394046, '性能测试': 0.527557564785638, '安全测试': 0.3936857903697617, '硬件测试': 0.332506578683513, '测试': 0.19463849786176665, '本科': 0.03968193351846701}"
5452,辅料开发采购专员,"['服装辅料', '采购', '面辅料', '开发', '移动开发', '大专']","{'服装辅料': 0.518125024126501, '采购': 0.518125024126501, '面辅料': 0.518125024126501, '开发': 0.3991699350859189, '移动开发': 0.1720143899180914, '大专': 0.07558962036118554}"
5992,边缘计算产品运维工程师,"['Docker', '虚拟机技术', '运维开发工程师', '容器技术', '运维/技术支持', 'Shell', 'Python', '本科']","{'Docker': 0.5146365480475877, '虚拟机技术': 0.460933377237061, '运维开发工程师': 0.4262296753182008, '容器技术': 0.34222827138660084, '运维/技术支持': 0.32704973137287824, 'Shell': 0.28593163109109665, 'Python': 0.18136795464156386, '本科': 0.04780125400059333}"
1543,边缘计算研发工程师,"['边缘计算', 'go', '网络编程', '容器技术', '微服务架构', 'Golang', '后端开发', '本科']","{'边缘计算': 0.6630086288398457, 'go': 0.47634385054379835, '网络编程': 0.3257132665640981, '容器技术': 0.29180305291928726, '微服务架构': 0.2734936258089711, 'Golang': 0.24628198266857865, '后端开发': 0.07185502532695512, '本科': 0.04075803496370508}"
1339,运筹优化算法工程师,"['机器学习算法', '算法设计', 'GIS工程师', '深度学习算法', 'Python', '后端开发', '本科']","{'机器学习算法': 0.5297971484200868, '算法设计': 0.49724336476207365, 'GIS工程师': 0.4889489536440579, '深度学习算法': 0.41057333379934996, 'Python': 0.2238753720154113, '后端开发': 0.10402290174600538, '本科': 0.059004489207232565}"
1604,运维,"['运维监控', '自动化运维', '运维', '系统运维', '运维工程师', 'Hadoop', '大专', '后端开发']","{'运维监控': 0.5168117822930719, '自动化运维': 0.4345822472965869, '运维': 0.4147333013545555, '系统运维': 0.39340225802335027, '运维工程师': 0.3499784671976066, 'Hadoop': 0.2764174444096333, '大专': 0.10883951640319807, '后端开发': 0.08085315541502693}"
5900,运维专员,"['运维工程师', '运维/技术支持', '网络运维', '安全运维', '运维', '系统运维', '学历不限']","{'运维工程师': 0.7747439018986453, '运维/技术支持': 0.34730770427262897, '网络运维': 0.2696070050948012, '安全运维': 0.2493453650203549, '运维': 0.22952276086553788, '系统运维': 0.21771768048851, '学历不限': 0.21025344377151195}"
5986,运维实施工程师,"['Tomcat', 'Nginx', 'Docker', '运维开发工程师', '系统运维', '运维/技术支持', 'Linux', '大专']","{'Tomcat': 0.5098480846025119, 'Nginx': 0.4528004004381478, 'Docker': 0.4251079241168304, '运维开发工程师': 0.35208073184642186, '系统运维': 0.33870503210941943, '运维/技术支持': 0.2701546031162078, 'Linux': 0.18402052706156316, '大专': 0.09370686402092487}"
5899,运维岗,"['运维工程师', '运维监控', 'IT技术支持', '系统运维', '运维/技术支持', '本科']","{'运维工程师': 0.6245238347906216, '运维监控': 0.46111590625432103, 'IT技术支持': 0.44054684677957157, '系统运维': 0.35100600440270807, '运维/技术支持': 0.279965984621645, '本科': 0.04091954176585901}"
964,运维工程师,"['运维工程师', '运维/技术支持', '系统运维', '安全运维', '自动化运维', '运维', 'Linux', '服务器配置', 'Nginx', 'Shell']","{'运维工程师': 0.6268154973434221, '运维/技术支持': 0.5013405772371095, '系统运维': 0.3598974731327213, '安全运维': 0.1915763918567451, '自动化运维': 0.18478619450736775, '运维': 0.14428336862599425, 'Linux': 0.14045436677481546, '服务器配置': 0.13077445628028234, 'Nginx': 0.10842403978355168, 'Shell': 0.09897319903382275}"
5759,运维工程师 （Linux工程师）,"['安全运维', '自动化运维', '运维工程师', '运维/技术支持', 'Shell', 'Linux', 'Python', '本科']","{'安全运维': 0.5147473432243054, '自动化运维': 0.4965027358815889, '运维工程师': 0.39984437363514297, '运维/技术支持': 0.3584901568975915, 'Shell': 0.31341923095776614, 'Linux': 0.24419183259409527, 'Python': 0.1988034854598917, '本科': 0.05239655441586893}"
5964,运维工程师-厦门,"['自动化运维', '运维开发工程师', '服务器配置', '容器技术', '运维/技术支持', 'Shell', '本科']","{'自动化运维': 0.49777774412676246, '运维开发工程师': 0.4684043843060919, '服务器配置': 0.400871165304812, '容器技术': 0.3760911828377656, '运维/技术支持': 0.3594107518366031, 'Shell': 0.31422408473758984, '本科': 0.05253110762992181}"
5894,运维工程师/系统工程师,"['运维工程师', '机房运维', '系统运维', '运维/技术支持', '本科']","{'运维工程师': 0.680215129183217, '机房运维': 0.5442236225713392, '系统运维': 0.3823066171828649, '运维/技术支持': 0.3049316740011451, '本科': 0.044568501373071716}"
5969,运维工程师/系统管理员,"['HTTP', '运维', '运维开发工程师', '运维/技术支持', '大专']","{'HTTP': 0.7119589824474011, '运维': 0.4343692595170238, '运维开发工程师': 0.42829956304967753, '运维/技术支持': 0.3286379742047414, '大专': 0.11399263090723309}"
5910,运维工程师（助理）,"['运维工程师', '机房运维', '系统运维', '运维/技术支持', '大专']","{'运维工程师': 0.6771072656885858, '机房运维': 0.5417370963872827, '系统运维': 0.3805598804104481, '运维/技术支持': 0.30353845885886666, '大专': 0.10528651654021161}"
5892,运维工程师（厦门）,"['运维工程师', '网络运维', '安全运维', '运维', '系统运维', '运维/技术支持', '大专']","{'运维工程师': 0.5985953579291992, '网络运维': 0.4166163846386879, '安全运维': 0.3853066223730599, '运维': 0.35467529039338896, '系统运维': 0.3364332202167736, '运维/技术支持': 0.26834258267945754, '大专': 0.0930783396474325}"
5891,运维工程师（软件技术支持）,"['运维工程师', '软件技术支持', '应用运维', '运维', '运维/技术支持', 'SQL', '大专']","{'运维工程师': 0.5625591423218368, '软件技术支持': 0.5463383246181199, '应用运维': 0.42268697771631064, '运维': 0.33332337867887857, '运维/技术支持': 0.2521880117527362, 'SQL': 0.15499109199419148, '大专': 0.08747490308301646}"
1171,运维开发,"['直播', 'Flash开发', '运维开发', 'CDN', '自动化运维', '容器技术', '移动开发', '分布式技术', 'Python', '本科']","{'直播': 0.512998990949105, 'Flash开发': 0.46596166269523204, '运维开发': 0.3676427724356645, 'CDN': 0.35861343406475116, '自动化运维': 0.32796212541363673, '容器技术': 0.24778862680809602, '移动开发': 0.18691361181250393, '分布式技术': 0.1732508769910598, 'Python': 0.13131853848759997, '本科': 0.06922050618741357}"
1009,运维开发工程师,"['运维开发工程师', '运维/技术支持', '自动化运维', '运维开发', 'Shell', 'Kubernetes', 'ELK', 'Python', 'DevOps', 'Linux']","{'运维开发工程师': 0.5494374777547556, '运维/技术支持': 0.4540180057048222, '自动化运维': 0.359318384355995, '运维开发': 0.2517455461608787, 'Shell': 0.19846845366752114, 'Kubernetes': 0.13249985358621125, 'ELK': 0.1268154092043988, 'Python': 0.12588959593310672, 'DevOps': 0.12240621159331601, 'Linux': 0.11045081982887313}"
2553,运维开发高级工程师,"['负载均衡技术', '服务器配置', 'Perl', '容器技术', '学历不限', 'Python', '后端开发']","{'负载均衡技术': 0.545205594655197, '服务器配置': 0.4567369848550686, 'Perl': 0.4317026204855277, '容器技术': 0.42850363844275086, '学历不限': 0.2479026262181748, 'Python': 0.22709061453615706, '后端开发': 0.10551685283948292}"
1441,运维开发（Go方向和SRE方向）,"['SRE', '应届本科', '容器技术', 'Golang', 'Shell', 'Linux', 'Python', '后端开发']","{'SRE': 0.6294141326736696, '应届本科': 0.4139631647516451, '容器技术': 0.3690317444613362, 'Golang': 0.31146305285133935, 'Shell': 0.30832592582342083, 'Linux': 0.24022352627506058, 'Python': 0.19557277491885586, '后端开发': 0.09087219986027453}"
5954,运维总监,"['存储运维', '数据库运维', 'IT技术支持', '运维开发', '运维', '运维开发工程师', '运维/技术支持', '本科']","{'存储运维': 0.5193269448452543, '数据库运维': 0.43909482516891485, 'IT技术支持': 0.377216304386567, '运维开发': 0.3721777258279144, '运维': 0.3168436188616203, '运维开发工程师': 0.31241617711253356, '运维/技术支持': 0.23971964581048155, '本科': 0.0350371780775276}"
5904,运维日志工程师,"['运维工程师', '运维架构师', '自动化运维', '系统运维', '运维/技术支持', '本科']","{'运维工程师': 0.5923713441350359, '运维架构师': 0.5752909220722778, '自动化运维': 0.367785584109879, '系统运维': 0.33293508917431464, '运维/技术支持': 0.2655524375270859, '本科': 0.03881287247484833}"
1529,运营平台架构师,"['微服务', 'go', '系统架构', 'Golang', '后端开发', '本科']","{'微服务': 0.6050863473765254, 'go': 0.5642810698392235, '系统架构': 0.4698553048547926, 'Golang': 0.2917477794742154, '后端开发': 0.08512008818531105, '本科': 0.048282322838025804}"
2232,运营平台研发工程师（SD-WAN） ,"['Go', 'PHP', 'CSS', 'JavaScript', '学历不限', '移动开发']","{'Go': 0.5773477914500563, 'PHP': 0.4796300215054661, 'CSS': 0.4197491118755767, 'JavaScript': 0.362739618938145, '学历不限': 0.30070527647212286, '移动开发': 0.19603968683026046}"
567,运营开发（高级）软件工程师,"['Scala', '大数据', 'Java', 'C#', 'Python', '后端开发', '本科']","{'Scala': 0.6917477266633953, '大数据': 0.49946301025872863, 'Java': 0.29702582454752924, 'C#': 0.2918673286099803, 'Python': 0.2769810701555472, '后端开发': 0.12869827702312206, '本科': 0.0730010023767852}"
5332,运营编辑（游戏适配方向）,"['页游测试', '手游测试', '游戏测试', '系统测试', '测试', '大专']","{'页游测试': 0.6138822780046754, '手游测试': 0.48697095331951024, '游戏测试': 0.41618760766006724, '系统测试': 0.3943617533151732, '测试': 0.2154299826816942, '大专': 0.10423264694430008}"
4336,量体师,"['制版', '面料性能', '服装设计', '性能测试', '测试', '学历不限']","{'制版': 0.5631685181941464, '面料性能': 0.5631685181941464, '服装设计': 0.5131497974504378, '性能测试': 0.23013329738582983, '测试': 0.16981198754814092, '学历不限': 0.14339553663161458}"
2974,量化程序员,"['Python', '硕士', 'C++', 'Linux', 'Java', '后端开发']","{'Python': 0.5658363643490366, '硕士': 0.5594529324020192, 'C++': 0.3697973039265114, 'Linux': 0.3475105540507426, 'Java': 0.30339259752546455, '后端开发': 0.13145693517584617}"
1520,量化系统开发工程师,"['服务端开发', '数据结构', '架构师', 'Golang', 'Linux', '大专', '后端开发']","{'服务端开发': 0.6046875399223339, '数据结构': 0.42863685432222276, '架构师': 0.4272559718894664, 'Golang': 0.3822969371207603, 'Linux': 0.294855898568289, '大专': 0.15014641047986338, '后端开发': 0.11153863470473958}"
5906,金蝶软件服务工程师,"['运维工程师', '系统运维', '计算机软件', '运维/技术支持', 'MySQL', '大专']","{'运维工程师': 0.7294435447484047, '系统运维': 0.4099748477419207, '计算机软件': 0.3360627797304225, '运维/技术支持': 0.3270001381129943, 'MySQL': 0.2590373219732574, '大专': 0.11342452478515494}"
4689,金融数据分析师,"['R', '数据', 'SQL', 'Python', '本科']","{'R': 0.757160707523913, '数据': 0.5472942427238363, 'SQL': 0.26073270956197303, 'Python': 0.2352664373787591, '本科': 0.06200671311082598}"
1736,金融科技大数据项目经理,"['项目管理', '大数据', 'Hadoop', '后端开发', '本科']","{'项目管理': 0.7553465558838398, '大数据': 0.4800201018222194, 'Hadoop': 0.42286067722052273, '后端开发': 0.12368835884159174, '本科': 0.07015924677960897}"
2471,钉钉业务平台-前端技术P5-P7,"['CSS3', 'Node.js', '前端开发', 'CSS', 'HTML', 'JavaScript', '后端开发', '本科']","{'CSS3': 0.5629723932440582, 'Node.js': 0.4030700375935523, '前端开发': 0.38313157002523746, 'CSS': 0.36752552007745737, 'HTML': 0.34821895533656905, 'JavaScript': 0.3176089319337462, '后端开发': 0.11206744365144784, '本科': 0.06356756212742283}"
3630,钉钉售前工程师,"['售前工程师', '人工智能', '售前支持', 'BI', '大数据', '大专']","{'售前工程师': 0.5572159421275308, '人工智能': 0.49096158163017356, '售前支持': 0.48680835399768463, 'BI': 0.3579589504144401, '大数据': 0.2727615637132646, '大专': 0.09461112439390557}"
1465,销售google海外推广,"['广告销售', '销售代表', '销售经理', '网络销售', '电话销售', 'Golang', '大专', '后端开发']","{'广告销售': 0.4693560740475428, '销售代表': 0.4693560740475428, '销售经理': 0.4693560740475428, '网络销售': 0.4032843491159273, '电话销售': 0.3725627465545675, 'Golang': 0.17434757175972074, '大专': 0.0684746842932028, '后端开发': 0.050867501750407926}"
295,阿里巴巴-天猫海外-Android高级开发工程师,"['Gradle', 'MVVM', 'Flutter', 'Kotlin', 'Android', 'C++', 'Java', '移动开发', '本科']","{'Gradle': 0.573917846668657, 'MVVM': 0.48525184191893733, 'Flutter': 0.39658583716921775, 'Kotlin': 0.3841447557697858, 'Android': 0.2370144228516396, 'C++': 0.19202693106470772, 'Java': 0.15754454884328398, '移动开发': 0.10455484269669466, '本科': 0.03872023586527501}"
5100,阿里巴巴乌鸫科技-测试开发工程师（高级）,"['白盒测试', '测试开发', '自动化测试', 'Android', '测试', '本科']","{'白盒测试': 0.6572138506363651, '测试开发': 0.42549378226176665, '自动化测试': 0.41754564601245675, 'Android': 0.35699665436080535, '测试': 0.28606405116349737, '本科': 0.058321322785563214}"
4555,雷达算法工程师,"['雷达', '算法', '搜索算法', '硕士', '测试工程师', '测试', '人工智能']","{'雷达': 0.6445667501970881, '算法': 0.43272310363688676, '搜索算法': 0.3971439903279289, '硕士': 0.2972938441783562, '测试工程师': 0.2948645000342008, '测试': 0.19435596526132531, '人工智能': 0.1626595421923023}"
1325,需求分析工程师,"['数据需求分析', '需求确认', '需求管理', '需求说明', 'GIS工程师', '后端开发', '本科']","{'数据需求分析': 0.4836491755175038, '需求确认': 0.4836491755175038, '需求管理': 0.4836491755175038, '需求说明': 0.4836491755175038, 'GIS工程师': 0.2463785951934987, '后端开发': 0.05241654820840338, '本科': 0.029732026324307863}"
5072,非功能测试工程师,"['负载测试', 'LoadRunner', '压力测试', 'Jmeter', '接口测试', '测试工程师', '测试', '本科']","{'负载测试': 0.5172261746143378, 'LoadRunner': 0.4415718551216654, '压力测试': 0.4102971080260266, 'Jmeter': 0.37902236093038777, '接口测试': 0.3396208393844415, '测试工程师': 0.2753760458065519, '测试': 0.1815104130418261, '本科': 0.037005444567038415}"
3495,非标电气工程师,"['三菱', '基恩士', '欧姆龙', '西门子', '伺服', 'PLC工程师', 'VB', '后端开发', '本科']","{'三菱': 0.419724925913195, '基恩士': 0.419724925913195, '欧姆龙': 0.419724925913195, '西门子': 0.419724925913195, '伺服': 0.3824463792967302, 'PLC工程师': 0.3078892860638005, 'VB': 0.22699763574330065, '后端开发': 0.04548861639194772, '本科': 0.025802323622006552}"
4307,鞋类物理性能测试工程师,"['性能测试', '硬件测试', '测试', '本科']","{'性能测试': 0.8060785392544801, '硬件测试': 0.5080515096899767, '测试': 0.29739677053602614, '本科': 0.06063178151630985}"
3764,音视频售后技术员,"['硬件集成调试', '系统调试', '技术沟通', '流媒体技术', '人工智能', '大专']","{'硬件集成调试': 0.5894428526800447, '系统调试': 0.48473821635868647, '技术沟通': 0.4323858981980073, '流媒体技术': 0.36705399997274346, '人工智能': 0.29749751918213013, '大专': 0.08599422800281585}"
1174,音视频开发,"['音频', '音视频开发', '音视频编解码', 'Flash开发', '移动开发', '本科']","{'音频': 0.649589160574431, '音视频开发': 0.5658873176016022, '音视频编解码': 0.393506214150921, 'Flash开发': 0.2950138798227104, '移动开发': 0.11834044348955196, '本科': 0.043825515548899185}"
713,音频算法工程师,"['DNN', '语音算法', 'C++', '深度学习算法', 'Python', '后端开发', '本科']","{'DNN': 0.6329392882646685, '语音算法': 0.5103011272189657, 'C++': 0.4491602640372039, '深度学习算法': 0.3151032407443208, 'Python': 0.17181791762290094, '后端开发': 0.07983458922788488, '本科': 0.045284250673592374}"
3728,项目助理,"['人工智能', '现场管理', '以内中专/中技', '建筑施工', '系统集成', '硬件', '智能硬件', '大专']","{'人工智能': 0.6055269250929101, '现场管理': 0.3999176408625551, '以内中专/中技': 0.36439831023141545, '建筑施工': 0.3288789796002757, '系统集成': 0.31744430915851846, '硬件': 0.26848049903330007, '智能硬件': 0.2370628418680631, '大专': 0.05834426294986453}"
3673,项目工程师,"['非标机械', '建筑施工', '自动化', '人工智能', '机器人', '大专']","{'非标机械': 0.4945774064005801, '建筑施工': 0.4733592866586145, '自动化': 0.4434540265160309, '人工智能': 0.43577092349128044, '机器人': 0.3711125268895161, '大专': 0.08397556670887749}"
3187,项目总监,"['实施', '解决方案', '需求分析', 'U3D', '移动开发', '大专']","{'实施': 0.6547600860032425, '解决方案': 0.5193978629142559, '需求分析': 0.45171675136976264, 'U3D': 0.2628812434103625, '移动开发': 0.12649503726216738, '大专': 0.11117339483951637}"
3638,项目技术支持,"['安装', '人工智能', '以内大专']","{'安装': 0.7297477900056976, '人工智能': 0.5524661708126098, '以内大专': 0.4028018037316275}"
1579,项目支持工程师,"['自动化运维', '服务器配置', 'Hadoop', 'Shell', 'Linux', 'Python', '大专', '后端开发']","{'自动化运维': 0.5821098483437723, '服务器配置': 0.4687856297198192, 'Hadoop': 0.37025285235605265, 'Shell': 0.3674590446654824, 'Linux': 0.286295442835258, 'Python': 0.23308122676462012, '大专': 0.14578725841057322, '后端开发': 0.1083003696757919}"
4365,项目测试13k,"['性能测试', '软件测试', '自动化测试', '测试', '本科']","{'性能测试': 0.7591306960807974, '软件测试': 0.41820599947235326, '自动化测试': 0.40880492278826563, '测试': 0.2800757078063345, '本科': 0.057100448983128424}"
3634,项目管理,"['需求分析评估', '需求采集', '自动化', '人工智能', '大专']","{'需求分析评估': 0.5600710909829231, '需求采集': 0.5600710909829231, '自动化': 0.4314857044553204, '人工智能': 0.4240099596817697, '大专': 0.08170916124741712}"
3229,项目经理,"['人工智能', '项目管理', 'PMP', '敏捷', '工程管理', '信息化', '自动化', '管理系统', '解决方案', '硬件']","{'人工智能': 0.4625992919400309, '项目管理': 0.40441518532366905, 'PMP': 0.3055217032156902, '敏捷': 0.3055217032156902, '工程管理': 0.27838630011593885, '信息化': 0.2625131068606317, '自动化': 0.23537770376088019, '管理系统': 0.21164863174794166, '解决方案': 0.20824230066112878, '硬件': 0.20510877981760117}"
3660,项目经理（工业软件类）,"['虚拟机技术', '人工智能', '计算机软件', '网络协议', '分布式技术', '本科']","{'虚拟机技术': 0.5923295587039012, '人工智能': 0.5043268885966696, '计算机软件': 0.4319281647384949, '网络协议': 0.33153106075019817, '分布式技术': 0.3074929793297916, '本科': 0.06142774007251469}"
2989,风控建模岗,"['模型研发', '机器学习', 'python', '数据挖掘', '人工智能', 'Python', '后端开发', '本科']","{'模型研发': 0.6996695406153101, '机器学习': 0.42672092444298504, 'python': 0.38352300367652264, '数据挖掘': 0.340402670416601, '人工智能': 0.17656499831489278, 'Python': 0.16319554165924965, '后端开发': 0.07582823265721987, '本科': 0.04301174126396897}"
1631,风控建模工程师,"['部署模型', '风控', '数据建模', 'Hadoop', '后端开发', '本科']","{'部署模型': 0.6061901938134684, '风控': 0.5523504335243862, '数据建模': 0.520856192707457, 'Hadoop': 0.22460289338277206, '后端开发': 0.06569720186845456, '本科': 0.03726515770592283}"
2973,风控建模师,"['风控建模', '风控策略', '金融', '银行', 'python', 'SQL', 'Python', '后端开发', '本科']","{'风控建模': 0.5309552091958637, '风控策略': 0.5309552091958637, '金融': 0.42145855135013893, '银行': 0.3678165654451469, 'python': 0.29104244908162324, 'SQL': 0.13724886137067155, 'Python': 0.12384349743925831, '后端开发': 0.05754344414944766, '本科': 0.03264013474218872}"
4845,首席技术官/CTO/总架构师,"['以上本科', '负载均衡技术', '数据架构师', '分布式技术', '数据']","{'以上本科': 0.6077009136312229, '负载均衡技术': 0.5278202680094236, '数据架构师': 0.4500952504973516, '分布式技术': 0.2900509857681039, '数据': 0.2557147930506069}"
4937,首席技术官CTO,"['以上本科', '负载均衡技术', '数据架构师', '服务器配置', '微服务架构', '数据']","{'以上本科': 0.5408337545356154, '负载均衡技术': 0.46974261658056626, '数据架构师': 0.40056991649160495, '服务器配置': 0.39351912096688035, '微服务架构': 0.34602824521117276, '数据': 0.2275777253476092}"
5084,马达测试开发软硬工程师,"['测试开发', '自动化测试', '计算机软件', '测试', '大专']","{'测试开发': 0.7875182230271064, '自动化测试': 0.386403772380086, '计算机软件': 0.37949997361187376, '测试': 0.26472849032799556, '大专': 0.12808500898979194}"
661,驱动及BSP软件工程师,"['rtos', 'linux', 'C#', '后端开发', '本科']","{'rtos': 0.8056904854625991, 'linux': 0.5491552271004, 'C#': 0.19802451194054635, '后端开发': 0.08731848684971828, '本科': 0.049529311607709806}"
3745,驻场售后工程师,"['人工智能', '管理系统', '机器人', '大专']","{'人工智能': 0.6202098129957763, '管理系统': 0.5675173334861895, '机器人': 0.5281849212391114, '大专': 0.11951800296232795}"
5837,驻点终端运维工程师,"['机房运维', '系统运维', '运维工程师', '运维/技术支持', '大专']","{'机房运维': 0.6687886454609627, '系统运维': 0.46981114757284376, '运维工程师': 0.4179533338879135, '运维/技术支持': 0.37472618378787304, '大专': 0.12997896443091791}"
663,驾驶引导算法工程师,"['运动控制算法', '算法设计', '硕士', '数据分析', 'C++', 'C#', 'Python', '后端开发']","{'运动控制算法': 0.6300251843920132, '算法设计': 0.4236553091182593, '硕士': 0.3771834883821876, '数据分析': 0.36677064092558653, 'C++': 0.24931755472344036, 'C#': 0.20099505436501724, 'Python': 0.19074360093379486, '后端开发': 0.08862834120605963}"
5176,验证工程师,"['测试开发', '消费电子', '测试工程师', '性能测试', '测试', '本科']","{'测试开发': 0.6737427439798419, '消费电子': 0.5295014944337098, '测试工程师': 0.34360445525227123, '性能测试': 0.3069342033268682, '测试': 0.22648225052829749, '本科': 0.0461740801912656}"
4306,高压产品性能测试工程师,"['绝缘体', '性能测试', '硬件测试', '测试', '大专']","{'绝缘体': 0.6991995652360441, '性能测试': 0.5714421040241378, '硬件测试': 0.3601659261619727, '测试': 0.21082937705086152, '大专': 0.1020067111832734}"
619,高精度车辆定位算法工程师,"['C/C++，', '导航定位算法', '超声波', 'C#', '后端开发', '本科']","{'C/C++，': 0.5701793909491152, '导航定位算法': 0.5701793909491152, '超声波': 0.5701793909491152, 'C#': 0.14014003844966327, '后端开发': 0.061794451528100945, '本科': 0.03505141643865655}"
3221,高级 U3D开发工程师,"['移动端', '游戏引擎', 'U3D', '移动开发', '本科']","{'移动端': 0.6031186245772926, '游戏引擎': 0.5445858947337976, 'U3D': 0.5185356786178854, '移动开发': 0.24951262835493376, '本科': 0.09240306400052731}"
808,高级 服务端开发工程师,"['服务端', 'erlang', 'golang', 'Erlang', '数据结构', '多线程', '后端开发', '本科']","{'服务端': 0.5532414313566011, 'erlang': 0.48282651399920384, 'golang': 0.4340162271647539, 'Erlang': 0.3214665061693528, '数据结构': 0.29028183733858626, '多线程': 0.2780046884009691, '后端开发': 0.07553629486089336, '本科': 0.042846146570267855}"
